attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,Unnamed: 0
-2.470526,-1.261097,0.162461,-0.1895119999999999,0.952425,0.238682,0.264525,2.593065,-0.900072,-0.1388569999999999,-0.011522,0.5394399999999999,1339.0
-2.366434,-1.255532,0.229108,-0.216992,0.950714,0.221482,0.850606,2.967788,-1.078056,0.266415,-0.6950689999999999,-0.157975,1340.0
-2.266897,-1.252444,0.303184,-0.240179,0.949753,0.200704,-0.597853,-1.48216,-1.34739,0.906943,-0.459762,-1.877661,1341.0
-2.281079,-1.217604,0.333221,-0.2622489999999999,0.938273,0.225539,0.849059,-1.2314040000000002,-1.373924,-0.6653180000000001,1.531041,-0.377806,1342.0
-2.210462,-1.205092,0.393987,-0.286905,0.933872,0.213465,0.7611220000000001,2.4255310000000003,-0.460554,0.937006,-1.888828,0.552237,1343.0
-1.863502,-1.26627,0.614719,-0.287085,0.953989,0.086516,5.353462,8.125255000000001,2.089496,1.33486,-1.800516,-1.077346,1344.0
-1.652943,-1.371395,0.7742020000000001,-0.197411,0.980185,0.016253,2.30625,-0.510921,6.320119,0.30735,1.723855,-1.091967,1345.0
-1.017831,-1.492421,1.458164,-0.066619,0.99693,-0.041117,3.070242,-2.799184,5.671432,-0.449418,4.213031,-0.552664,1346.0
-0.135568,-1.474047,2.404631,-0.013055,0.995323,-0.095705,3.3275120000000005,-2.434689,1.947872,-0.5029819999999999,4.214638,-0.498075,1347.0
0.048856,-1.396227,2.612609,0.008482,0.984801,-0.173473,4.106201,-0.88859,0.91195,-0.214705,1.070039,0.895229,1348.0
0.08979,-1.318889,2.680642,0.02235,0.968439,-0.248246,3.526311,-1.293231,1.107107,0.253361,0.745108,1.110001,1349.0
0.1530109999999999,-1.255851,2.744198,0.047212,0.950813,-0.306145,2.621575,1.280681,1.306861,0.2284989999999999,0.762734,1.1679,1350.0
0.251882,-1.213594,2.8058,0.087143,0.936879,-0.33862,1.487407,1.697182,1.496026,0.142441,-0.477452,0.453793,1351.0
0.324398,-1.180664,2.868306,0.121219,0.924859,-0.3604739999999999,1.10715,0.65027,1.4957790000000002,-0.277866,-0.938592,0.560821,1352.0
0.393407,-1.164041,2.91085,0.15166,0.918409,-0.365407,0.0619409999999999,1.635932,0.734119,-0.3083059999999999,-0.932142,0.565755,1353.0
0.427,-1.170947,2.926423,0.161216,0.92112,-0.354326,-0.813686,0.524224,-0.213813,-0.956001,-0.791618,1.010866,1354.0
0.421189,-1.205953,2.919204,0.145877,0.93418,-0.3256179999999999,-1.731845,-0.101486,-1.18296,-0.6158319999999999,-0.845389,0.34959,1355.0
0.402924,-1.258224,2.884404,0.120576,0.951546,-0.28288,-2.658026,1.481537,-1.717024,-0.5464939999999999,-0.93586,0.6878479999999999,1356.0
0.443071,-1.329393,2.89074,0.10249,0.971003,-0.215978,-3.4854199999999995,1.266735,-1.09655,-0.2233699999999999,-0.96107,1.135061,1357.0
0.503667,-1.401628,2.95405,0.081256,0.985725,-0.147451,-3.49719,-0.542563,-1.237455,-0.197956,-0.407631,-0.615,1358.0
0.578846,-1.490684,3.044419,0.043774,0.996793,-0.066982,-4.809779,-0.850549,-2.1990830000000003,-0.208553,0.024905,-0.540562,1359.0
-2.662559,-1.546044,-0.167525,-0.011395,0.999694,0.021939,-3.65155,-1.560506,-2.814993,-0.301929,1.397981,0.904209,1360.0
-2.684769,-1.469615,-0.18492,-0.0445529999999999,0.994886,0.090647,-3.873062,0.367513,-0.7285,0.437055,2.870273,0.281729,1361.0
-2.818738,-1.3722450000000002,-0.329102,-0.062581,0.980353,0.187055,-5.478688,0.335663,-1.49384,0.548772,2.363244,-0.087827,1362.0
-2.776723,-1.24704,-0.2898,-0.113517,0.948047,0.297187,-5.272006,0.1801839999999999,-3.0154810000000003,0.504112,1.928311,0.501825,1363.0
-2.710704,-1.142824,-0.201151,-0.173347,0.909809,0.37709,-3.706699,-1.66857,-3.713614,0.0261,1.872417,0.398362,1364.0
-2.712263,-1.049605,-0.128564,-0.207262,0.8672270000000001,0.4527239999999999,-3.372414,-3.886669,-3.156166,-0.1534559999999999,1.383414,-0.471096,1365.0
-2.766116,-0.975023,-0.0906889999999999,-0.205782,0.827715,0.522055,-2.833679,-4.452162,-1.802514,-0.16609,-0.026583,-0.5060180000000001,1366.0
-2.83995,-0.929247,-0.078591,-0.177789,0.8011689999999999,0.571418,-1.496814,-3.940891,-0.816408,0.571725,-1.2105629999999998,-0.51644,1367.0
-2.9044830000000004,-0.917395,-0.077707,-0.14279,0.794021,0.590883,0.005268,-2.759041,0.162515,0.552901,-1.724853,-0.80214,1368.0
-2.944902,-0.936074,-0.08575,-0.115878,0.805236,0.581521,1.361361,-1.156805,0.569449,0.110568,-1.292449,-0.952203,1369.0
-2.961703,-0.977584,-0.095915,-0.100022,0.829149,0.550006,2.214826,-0.070596,0.721434,0.160797,-1.266542,-1.011844,1370.0
-2.966094,-1.025196,-0.110306,-0.0906049999999999,0.854816,0.5109600000000001,2.356792,0.7519859999999999,0.817511,0.476988,-1.804462,-1.086109,1371.0
-2.938313,-1.087749,-0.115031,-0.09377,0.885584,0.454916,3.494629,1.949022,0.7138979999999999,0.335088,-1.405222,-0.84609,1372.0
-2.902782,-1.163585,-0.1207029999999999,-0.093684,0.918229,0.38481,3.63717,1.953563,1.052446,0.316707,-1.083695,-0.510558,1373.0
-2.853689,-1.229678,-0.1129049999999999,-0.0949899999999999,0.942381,0.320772,2.7700560000000003,2.3817310000000003,0.225446,0.157796,-0.7844220000000001,-0.106813,1374.0
-2.743533,-1.247375,-0.056732,-0.123194,0.948154,0.292964,0.284495,3.0053490000000003,-0.656906,-0.6856140000000001,1.149533,1.065419,1375.0
-2.661391,-1.232644,-0.031017,-0.153252,0.943369,0.294224,-0.866692,2.336876,-0.854234,-0.069694,0.308019,0.4999189999999999,1376.0
-2.564867,-1.2266709999999998,0.028589,-0.183963,0.941371,0.282803,1.504741,3.043088,-1.028718,0.182254,-0.308147,-0.00549,1377.0
-2.487474,-1.236782,0.0761049999999999,-0.199476,0.944734,0.260167,-0.811401,-1.984893,-0.383633,2.4884470000000003,0.76158,-1.336125,1378.0
-2.558415,-1.177748,0.040664,-0.210913,0.923746,0.319701,-0.254299,0.666552,-0.859567,-1.13035,3.305304,0.631548,1379.0
-2.468484,-1.182964,0.09481,-0.235765,0.925731,0.295695,1.414256,2.125624,-0.087071,-0.033446,-0.329036,-2.380778,1380.0
-2.185636,-1.270399,0.271739,-0.241709,0.955219,0.170682,6.181108,7.278869999999999,1.778032,0.971293,-1.957569,-1.609479,1381.0
-2.084185,-1.370815,0.3165659999999999,-0.17304,0.98007,0.097563,2.3928580000000004,0.273328,5.395707,0.274694,0.787676,-0.471632,1382.0
-1.930807,-1.5098200000000002,0.496906,-0.057025,0.998142,0.021465,4.190893,-2.370032,5.537704,-0.958585,3.5922970000000003,-1.179073,1383.0
0.27135,-1.532699,2.77907,0.0102069999999999,0.999274,-0.036686,2.881452,-3.851025,2.214692,-1.093031,3.27456,0.063114,1384.0
0.199066,-1.447177,2.747712,0.024384,0.992369,-0.120869,4.6151800000000005,-1.4791459999999998,0.304168,-0.2308349999999999,1.4753889999999998,1.111744,1385.0
0.140994,-1.367997,2.71846,0.028304,0.979507,-0.199413,3.4026910000000004,-1.547424,0.581002,0.152589,1.033326,0.952754,1386.0
0.145778,-1.311556,2.731695,0.037237,0.966585,-0.253627,2.413956,0.857273,0.546445,0.746363,0.589964,1.53358,1387.0
0.2338989999999999,-1.266429,2.774553,0.069459,0.954037,-0.291528,1.960893,2.707004,1.367714,0.411437,-0.705334,0.604058,1388.0
0.36066,-1.230796,2.8645150000000004,0.117684,0.942755,-0.312031,0.799633,1.596252,2.024391,-0.0021449999999999,-0.976568,0.091648,1389.0
0.46395,-1.21043,2.94886,0.15779,0.935768,-0.315341,0.247943,0.739829,1.423431,-0.846083,-1.117103,0.3146239999999999,1390.0
0.4969439999999999,-1.207116,2.982937,0.1695839999999999,0.934594,-0.312689,-0.484092,-0.088747,0.142854,-1.127256,-0.70089,0.891287,1391.0
0.5060520000000001,-1.230036,2.984092,0.161997,0.942501,-0.2923159999999999,-1.351061,0.883518,-0.885668,-0.699778,-0.7409020000000001,0.381137,1392.0
0.53188,-1.275802,2.979823,0.147446,0.956804,-0.2505699999999999,-2.359354,1.6970060000000002,-1.247334,-0.357377,-0.957689,0.808507,1393.0
0.608258,-1.334624,3.031253,0.133706,0.972241,-0.192015,-3.001978,0.983177,-0.933647,-0.051171,-0.991711,0.689299,1394.0
0.740432,-1.400082,-3.125229,0.114603,0.985464,-0.1254019999999999,-3.634795,0.213047,-1.199863,-0.358271,-0.8448540000000001,0.019964,1395.0
1.083605,-1.47685,-2.787224,0.082884,0.99559,-0.043911,-4.259102,0.448042,-1.881777,-0.4884779999999999,-0.492355,-0.149204,1396.0
2.464726,-1.5085620000000002,-1.400574,0.038947,0.998064,0.048472,-4.861426,-0.667419,-2.395165,-0.51084,1.046339,0.103094,1397.0
-3.085417,-1.448865,-0.633867,-0.006829,0.992576,0.121428,-3.101169,-1.534729,-2.279209,-0.402702,1.642282,0.662767,1398.0
-3.007668,-1.381132,-0.5473680000000001,-0.025172,0.982068,0.186833,-3.536228,-0.104682,-0.417897,0.285625,3.58472,0.5514939999999999,1399.0
-2.954584,-1.295011,-0.481059,-0.050626,0.962212,0.267549,-4.607484,-0.585522,-2.316584,0.8138850000000001,1.942589,0.246077,1400.0
-2.829655,-1.184659,-0.358113,-0.1155829999999999,0.926371,0.358435,-4.599357,0.7762760000000001,-3.4815660000000004,1.00958,1.698172,0.4723,1401.0
-2.7730330000000003,-1.090496,-0.277623,-0.166461,0.886856,0.431015,-3.481107,-1.934798,-3.132723,0.301211,1.272232,0.032212,1402.0
-2.787507,-1.006479,-0.211025,-0.185445,0.8449540000000001,0.501656,-3.18482,-4.42614,-2.941591,-0.040721,0.5538649999999999,-0.608743,1403.0
-2.832896,-0.941147,-0.164764,-0.178905,0.808234,0.5610229999999999,-2.334991,-3.769358,-1.692017,-0.293187,-0.023093,-0.305515,1404.0
-2.898861,-0.90383,-0.156057,-0.1486839999999999,0.785702,0.600468,-1.240686,-3.577786,-0.466846,-0.236753,-1.064694,-0.47646,1405.0
-2.956394,-0.901963,-0.147858,-0.1141799999999999,0.784546,0.609464,0.7103649999999999,-2.884775,-0.173164,0.222457,-1.53038,-0.743498,1406.0
-2.993815,-0.934933,-0.139016,-0.0874419999999999,0.804559,0.5873970000000001,2.132295,-1.727497,0.094864,0.108666,-1.376108,-0.897288,1407.0
-3.00929,-0.984897,-0.135495,-0.072943,0.8332149999999999,0.548114,2.604216,-0.461354,0.335819,0.3169,-1.623788,-1.257068,1408.0
-3.001492,-1.04488,-0.135273,-0.070101,0.864864,0.497084,3.330474,0.955892,0.397828,0.351626,-1.718716,-1.262907,1409.0
-2.966703,-1.121551,-0.131254,-0.075565,0.900775,0.4276569999999999,3.981645,1.907475,0.559254,0.527774,-1.528918,-1.087386,1410.0
-2.906994,-1.2031120000000002,-0.118521,-0.0835549999999999,0.933162,0.3496039999999999,4.009553,2.689162,0.591562,0.462599,-0.949871,-0.201579,1411.0
-2.807059,-1.268594,-0.080869,-0.097716,0.954683,0.281119,2.689675,3.44416,-0.057421,0.330474,-0.738344,0.345468,1412.0
-2.651078,-1.288166,0.012046,-0.131373,0.960325,0.245994,0.756851,2.966113,-1.10969,-0.235982,1.064333,1.394005,1413.0
-2.566765,-1.280173,0.082077,-0.15579,0.958066,0.2404909999999999,-0.1610089999999999,-0.13514,-1.054443,-0.227953,0.0614049999999999,0.460742,1414.0
-2.467739,-1.270532,0.171507,-0.184558,0.955258,0.231118,1.305359,2.334195,-1.532337,-0.331311,-1.009976,-0.776803,1415.0
-2.319474,-1.286702,0.314839,-0.205332,0.959916,0.19078,1.236265,-1.594286,-1.004357,1.300043,1.352905,-2.439864,1416.0
-2.326559,-1.228727,0.303795,-0.24411,0.942063,0.230053,-1.726773,-0.6567470000000001,-1.921425,-1.351273,2.667526,-0.41911,1417.0
-2.318366,-1.208503,0.356732,-0.259907,0.935086,0.240951,0.004007,-2.502036,-0.968004,1.206639,-1.492536,1.515411,1418.0
-1.970872,-1.272261,0.6155079999999999,-0.270888,0.955768,0.114554,7.874408,8.500896000000001,1.072583,1.870222,-1.796131,-1.7933709999999998,1419.0
-1.5965,-1.3632030000000002,0.8952399999999999,-0.206029,0.97853,0.005297,2.159969,1.423558,5.665001,1.41982,0.612641,-1.048403,1420.0
-0.964299,-1.486047,1.557127,-0.069536,0.996411,-0.0482379999999999,2.924906,-1.813326,6.476727,-0.071394,2.823764,-1.380534,1421.0
-0.068309,-1.477624,2.502021,-0.006349,0.995663,-0.092804,2.564187,-2.39004,2.100577,-0.892653,3.862904,0.315064,1422.0
0.087135,-1.401812,2.689701,0.0146349999999999,0.985756,-0.167534,4.187695,-0.971262,0.737434,-0.387575,1.329124,0.8934559999999999,1423.0
0.113132,-1.324231,2.721447,0.0275529999999999,0.969756,-0.24251,3.453242,-0.016753,0.835767,-0.109325,0.8991100000000001,1.172319,1424.0
0.159194,-1.2642799999999998,2.757774,0.047832,0.95339,-0.2979199999999999,2.648512,1.1693129999999998,0.896992,0.15984,0.662454,1.42321,1425.0
0.23888,-1.219105,2.800891,0.08151,0.938791,-0.334701,1.718603,1.878373,1.27308,0.12247,-0.012797,0.802459,1426.0
0.318212,-1.184965,2.861501,0.117741,0.926486,-0.357434,1.096197,1.166549,1.600793,-0.187352,-0.955691,0.654293,1427.0
0.409117,-1.165895,2.920051,0.156703,0.919141,-0.3614159999999999,0.173321,2.169611,1.176455,-0.538829,-1.108655,0.83485,1428.0
0.465571,-1.165269,2.95437,0.1771039999999999,0.918895,-0.352512,-0.607861,0.238355,0.234506,-1.222728,-0.7839,0.74129,1429.0
0.447264,-1.1854790000000002,2.950362,0.162556,0.926679,-0.338879,-0.946984,-0.421559,-0.940993,-0.518329,-0.744825,0.340665,1430.0
0.437474,-1.227191,2.911322,0.14272,0.941546,-0.305154,-2.162669,2.2161150000000003,-1.763645,-0.413182,-0.8364739999999999,0.976831,1431.0
0.4662989999999999,-1.288317,2.906887,0.125314,0.960367,-0.248975,-2.805201,0.903338,-1.11804,0.211387,-1.166162,0.140485,1432.0
0.492932,-1.349473,2.934925,0.103876,0.975608,-0.193381,-3.0691900000000003,-0.271318,-1.241225,-0.06045,-0.8884799999999999,0.124365,1433.0
0.554409,-1.427704,2.991665,0.075067,0.98978,-0.121234,-3.961122,0.766653,-1.631208,-0.1223839999999999,-0.754825,0.279406,1434.0
0.843118,-1.515251,-3.029961,0.041433,0.998458,-0.036907,-4.234765,1.543253,-1.928946,-0.1029569999999999,0.450349,-0.273106,1435.0
-3.06208,-1.516657,-0.668187,-0.004296,0.998535,0.053912,-4.296476999999999,0.314241,-2.486483,-0.209556,1.845246,0.478178,1436.0
-2.7803560000000003,-1.441606,-0.389191,-0.045528,0.991667,0.120504,-3.02896,0.203271,-1.410333,-0.168324,1.852114,0.411585,1437.0
-2.783794,-1.369483,-0.385594,-0.070024,0.979805,0.1872839999999999,-3.77664,-0.992554,-1.947066,0.0301379999999999,2.110893,0.0091569999999999,1438.0
-2.722177,-1.265911,-0.301307,-0.122241,0.953881,0.274161,-4.387985,-0.429938,-3.051258,0.686267,1.095389,0.410531,1439.0
-2.67977,-1.1845139999999998,-0.250307,-0.167869,0.926316,0.337277,-2.584025,-1.05743,-2.207844,0.731895,1.122955,0.347416,1440.0
-2.688514,-1.13197,-0.186894,-0.1859819999999999,0.905251,0.382006,-1.505247,-4.180142,-2.512501,-0.1131809999999999,0.441474,-0.602648,1441.0
-2.700508,-1.079768,-0.114304,-0.2013059999999999,0.881848,0.4264,-1.662635,-2.910615,-2.3058560000000003,-0.4483979999999999,-0.5762609999999999,0.109764,1442.0
-2.729,-1.04696,-0.09751,-0.200574,0.865907,0.458227,-0.974274,-2.596931,-0.364763,-0.44913,-0.560319,0.077936,1443.0
-2.795817,-1.051556,-0.103317,-0.168181,0.8681969999999999,0.466847,0.857383,-2.975329,0.499889,0.876387,-1.246126,-0.804478,1444.0
-2.846738,-1.086678,-0.111319,-0.1352529999999999,0.885085,0.445339,1.97881,-1.466664,0.800618,0.252532,-1.449554,-0.968487,1445.0
-2.850048,-1.136224,-0.116273,-0.121015,0.90705,0.403252,2.54621,0.837793,0.7749229999999999,0.253629,-1.585975,-0.887948,1446.0
-2.819116,-1.20138,-0.105725,-0.114428,0.932538,0.342454,3.57181,0.977753,0.8492049999999999,0.219652,-1.691327,-0.870469,1447.0
-2.773744,-1.277068,-0.074838,-0.104113,0.957171,0.270149,3.60922,0.6722239999999999,0.765468,0.580996,-0.959643,-0.534813,1448.0
-2.74467,-1.335588,-0.052445,-0.090088,0.972466,0.214921,2.072567,0.37923,0.776475,0.5563670000000001,-0.769844,-0.2196659999999999,1449.0
-2.683329,-1.339337,-0.002845,-0.1014809999999999,0.973333,0.205724,0.132548,1.64136,-1.212768,-0.068197,0.2298079999999999,1.072292,1450.0
-2.463413,-1.3314469999999998,0.139939,-0.148729,0.971492,0.184606,0.651101,4.943943,-1.718647,-0.221434,-0.041256,0.923869,1451.0
-2.266108,-1.3173629999999998,0.2484239999999999,-0.19252,0.968057,0.16062,0.670855,3.942479,-1.177773,-0.072495,-0.574747,0.8509459999999999,1452.0
-2.131968,-1.32364,0.31873,-0.2071219999999999,0.969612,0.130194,0.0787269999999999,1.0892110000000002,0.247823,2.187194,0.738823,-3.036459,1453.0
-2.3639240000000004,-1.288216,0.1421059999999999,-0.195633,0.960339,0.198681,-1.608245,-1.807598,-1.669161,1.446487,4.139438,0.348286,1454.0
-2.138344,-1.272807,0.354911,-0.247565,0.955929,0.157826,1.515121,2.096387,-1.916198,-0.916253,-0.032574,-1.583241,1455.0
-1.847883,-1.310203,0.574249,-0.247821,0.966237,0.0704809999999999,5.595701,5.944871,1.556662,1.514484,-0.929998,-1.272858,1456.0
-1.480935,-1.393815,0.861233,-0.175343,0.98438,-0.015799,1.72108,1.169029,5.495617,1.019062,0.633022,-0.8239989999999999,1457.0
-0.626296,-1.492792,1.788077,-0.045668,0.996959,-0.063125,2.941621,-4.779064,6.199699,-0.324907,3.317372,-0.971803,1458.0
0.079897,-1.454349,2.570928,0.009272,0.993228,-0.1158049999999999,3.318777,-2.50793,2.1572720000000003,-1.243342,2.907834,1.273596,1459.0
0.190946,-1.378374,2.720569,0.036293,0.981544,-0.187756,3.4781699999999995,-1.952791,1.188796,-0.228096,1.296502,0.66705,1460.0
0.199854,-1.314476,2.762263,0.05033,0.967329,-0.248473,2.654934,-0.908103,1.190253,0.312554,0.769289,1.3342120000000002,1461.0
0.275816,-1.265331,2.821611,0.081899,0.953707,-0.2893679999999999,1.84842,2.007062,1.479986,0.304484,0.361753,1.460022,1462.0
0.379284,-1.228826,2.8977150000000003,0.124162,0.942096,-0.311509,1.132473,0.239657,1.86181,0.408934,-0.3662289999999999,0.42801,1463.0
0.4359439999999999,-1.189245,2.969298,0.1572339999999999,0.928088,-0.337532,1.310742,0.518061,1.881926,-0.357307,-1.030948,0.285362,1464.0
0.517042,-1.161991,3.021188,0.196494,0.917596,-0.345551,0.4036949999999999,1.020227,1.231877,-1.225822,-1.174844,1.133042,1465.0
0.518759,-1.162126,3.038971,0.197026,0.91765,-0.345105,-0.363677,-0.530666,-0.269142,-1.02361,-0.642794,0.2415739999999999,1466.0
0.510897,-1.183708,3.010581,0.184578,0.926012,-0.329288,-0.967651,1.472026,-1.335604,-0.5352399999999999,-0.690554,0.546375,1467.0
0.52125,-1.224639,2.993638,0.168951,0.940683,-0.294225,-2.04271,1.011692,-1.169471,-0.071783,-0.593073,0.617315,1468.0
0.559315,-1.282942,3.024293,0.150635,0.958855,-0.240632,-3.160083,0.062924,-1.09808,-0.269531,-0.8234030000000001,0.574494,1469.0
0.6301359999999999,-1.35573,3.107825,0.125751,0.976962,-0.172421,-3.798416000000001,-0.5895779999999999,-1.2053200000000002,-0.332217,-0.829837,0.401196,1470.0
0.84049,-1.434959,-2.962654,0.100878,0.990788,-0.090333,-4.423926,0.394258,-1.342341,-0.067462,-0.365529,-0.117247,1471.0
1.666589,-1.505052,-2.141091,0.06538,0.99784,0.006282,-5.009893,0.036176,-2.127914,-0.013271,0.433572,-0.100704,1472.0
2.934787,-1.476698,-0.838131,0.019291,0.995576,0.091946,-3.9644,-2.1183490000000003,-2.366746,-0.165149,1.514785,0.5212899999999999,1473.0
-3.121052,-1.401797,-0.586969,-0.003454,0.985754,0.168154,-3.794963,-0.5890380000000001,-0.545136,0.38732,3.175395,0.299666,1474.0
-3.092792,-1.318692,-0.540315,-0.012168,0.96839,0.2491409999999999,-4.457587,-0.941299,-1.12188,0.8758459999999999,2.075586,0.190159,1475.0
-2.987542,-1.220243,-0.417979,-0.052694,0.939183,0.3393489999999999,-4.479188,-0.400267,-2.667373,0.891501,1.673687,0.410163,1476.0
-2.917712,-1.139025,-0.308559,-0.092909,0.908226,0.408034,-3.136412,-2.444866,-2.948066,-0.128374,1.277763,0.160813,1477.0
-2.88974,-1.07748,-0.207529,-0.1180079999999999,0.880767,0.458609,-2.076626,-3.47897,-2.870972,-0.662159,0.003831,0.033518,1478.0
-2.898621,-1.043268,-0.145348,-0.121111,0.8640540000000001,0.4886109999999999,-0.906979,-3.184997,-1.212776,-0.566297,-0.719446,-0.0839169999999999,1479.0
-2.948697,-1.033137,-0.121891,-0.098175,0.8589100000000001,0.502627,0.051937,-3.296416,-0.555388,0.365021,-1.299873,-0.681475,1480.0
-2.9955,-1.04474,-0.110521,-0.073096,0.8647940000000001,0.496775,0.8829290000000001,-2.539834,-0.0036229999999999,0.123602,-1.244051,-1.107035,1481.0
-3.024344,-1.069498,-0.107492,-0.0562159999999999,0.876959,0.4772619999999999,1.459944,-0.817563,0.098613,0.109164,-1.276175,-1.1077860000000002,1482.0
-3.010965,-1.108595,-0.1069359999999999,-0.058084,0.895073,0.442118,2.334551,1.483764,0.322895,0.525857,-1.834496,-0.946222,1483.0
-2.958534,-1.175323,-0.098625,-0.070129,0.922814,0.378805,3.83662,2.461564,0.383409,0.4476159999999999,-1.269143,-0.929403,1484.0
-2.886468,-1.256775,-0.075894,-0.0779509999999999,0.951099,0.298883,4.030463,2.598526,0.5960949999999999,0.455438,-1.297428,-0.8494809999999999,1485.0
-2.804837,-1.32619,-0.045779,-0.080019,0.970233,0.228566,2.792291,2.547029,0.429413,-0.117049,-0.328646,0.511012,1486.0
-2.696027,-1.341417,0.025071,-0.097988,0.973808,0.205169,-0.101611,2.007658,-0.970252,-0.747883,0.947335,1.334672,1487.0
-2.585593,-1.32008,0.085715,-0.130941,0.968735,0.210723,-0.645588,2.68191,-1.280427,-0.535212,0.633941,1.1532,1488.0
-2.489002,-1.297976,0.144764,-0.163619,0.963015,0.214076,0.1120819999999999,1.874573,-1.1736879999999998,0.029189,-1.009508,-1.124156,1489.0
-2.3151650000000004,-1.309191,0.259246,-0.190223,0.965976,0.175221,1.473296,2.529777,-0.238871,2.3486700000000003,0.138043,-2.418171,1490.0
-2.468386,-1.261758,0.135666,-0.189628,0.952627,0.237782,-4.456341,-1.198854,-1.182432,2.07885,3.123209,0.37849,1491.0
-2.330754,-1.246785,0.245891,-0.2307739999999999,0.947966,0.21932,1.347058,1.5027469999999998,-1.433777,0.307357,-1.6713240000000005,0.543482,1492.0
-2.029468,-1.294829,0.475963,-0.24431,0.962162,0.120639,7.324066,6.90575,0.8592709999999999,1.112687,-1.665546,-1.636416,1493.0
-1.528966,-1.379128,0.879351,-0.190322,0.981688,-0.0079659999999999,2.241994,2.322028,4.686995,1.238784,-0.717284,-1.4976040000000002,1494.0
-0.8340350000000001,-1.478694,1.594067,-0.068108,0.995762,-0.061785,3.326467,-1.753869,6.446336,0.134498,1.663388,-1.155668,1495.0
0.179564,-1.457692,2.671277,0.020155,0.993611,-0.111036,2.1442650000000003,-3.4893730000000005,3.52192,-0.500441,3.3736839999999995,0.249189,1496.0
0.279789,-1.367992,2.824435,0.05562,0.979505,-0.193578,5.200958999999999,-1.423391,1.304835,-0.730745,2.778246,1.289937,1497.0
0.259872,-1.275425,2.803702,0.074798,0.956694,-0.281317,3.669063,0.26713,1.0526870000000002,-0.371215,1.5047620000000002,1.071814,1498.0
0.280055,-1.217352,2.817834,0.095673,0.938186,-0.3326429999999999,2.48936,0.487809,0.96832,-0.031494,0.769623,1.121721,1499.0
0.326579,-1.173226,2.84925,0.124208,0.922004,-0.366713,1.532253,0.722444,1.46233,-0.0925309999999999,0.302208,0.927778,1500.0
0.3934,-1.13955,2.920798,0.160233,0.908446,-0.3860699999999999,0.755125,0.073845,2.0965290000000003,0.051132,-1.090117,0.56002,1501.0
0.482108,-1.125297,2.993363,0.199789,0.902395,-0.381791,-0.351247,1.7084130000000002,1.349634,-0.945013,-0.986777,0.994798,1502.0
0.524072,-1.1291,3.021408,0.21391,0.904028,-0.3701,-0.480217,-0.197434,-0.11763,-1.288663,-0.7298939999999999,0.8293590000000001,1503.0
0.4934199999999999,-1.149519,3.004347,0.193683,0.912567,-0.360147,-0.941277,-0.530522,-1.134166,-1.086551,-0.573288,0.15783,1504.0
0.480641,-1.194439,2.975637,0.169927,0.93001,-0.32589,-2.40286,1.566763,-1.670492,-0.290823,-0.788103,1.548989,1505.0
0.522352,-1.25662,2.988861,0.1541809999999999,0.951051,-0.267819,-2.833262,0.902095,-1.047737,0.070947,-0.948686,1.328,1506.0
0.557489,-1.317037,3.025588,0.132814,0.967975,-0.213029,-3.010959,-0.391806,-1.262032,-0.122103,-0.904774,-0.182113,1507.0
0.616876,-1.391956,3.095179,0.102902,0.984051,-0.145096,-3.845663,-0.315209,-1.5777450000000002,-0.237134,-0.873653,0.1567839999999999,1508.0
0.829677,-1.476283,-2.979036,0.069609,0.995537,-0.063702,-4.093186,0.42473,-1.7887259999999998,-0.351164,-0.1186599999999999,-0.09589,1509.0
2.2438130000000003,-1.532879,-1.557746,0.029606,0.999281,0.023602,-4.614564,-0.81092,-2.152911,-0.392781,0.851183,-0.30035,1510.0
-2.97821,-1.466798,-0.4637239999999999,-0.016883,0.994597,0.1024109999999999,-3.742856,-1.604123,-2.482296,-0.318902,1.66475,0.318167,1511.0
-2.890969,-1.3771719999999998,-0.347753,-0.047719,0.981313,0.186396,-4.444198,-1.495614,-1.571868,0.582448,4.274958,0.514776,1512.0
-2.855223,-1.269632,-0.2882889999999999,-0.083788,0.954992,0.284546,-5.314012,-0.620636,-2.77761,0.565066,1.79362,0.273194,1513.0
-2.797784,-1.163007,-0.21343,-0.133676,0.918,0.373367,-3.884485,-1.146319,-2.559716,0.918878,0.880828,-0.082001,1514.0
-2.799984,-1.088375,-0.148204,-0.155415,0.8858739999999999,0.437114,-2.9944610000000003,-3.778333,-2.868456,0.181523,0.945745,-0.767543,1515.0
-2.80944,-1.0046389999999998,-0.076741,-0.174905,0.843968,0.507071,-3.400785,-2.97711,-2.816774,-0.513922,-0.28986,0.2355739999999999,1516.0
-2.84792,-0.947278,-0.06526,-0.169018,0.811829,0.558892,-1.923459,-2.818146,-0.430933,-0.139042,-0.941575,-0.118371,1517.0
-2.917778,-0.937078,-0.066955,-0.131426,0.805832,0.577371,0.326927,-3.398074,0.119641,0.609835,-1.102172,-0.54699,1518.0
-2.96382,-0.963316,-0.06556,-0.100938,0.821089,0.5618,1.676086,-1.680859,0.283893,0.228654,-1.318327,-1.008104,1519.0
-2.97686,-1.002841,-0.068714,-0.08821,0.8430030000000001,0.530622,2.030026,0.106824,0.472081,0.055144,-1.213684,-1.079542,1520.0
